COD_MUNICIPIO;UF;DAT_HORA_AUTO_INFRACAO;DT_FATO_INFRACIONAL;CD_TERMOS_EMBARGOS;CD_TERMOS_APREENSAO;SIT_CANCELADO;DES_STATUS_FORMULARIO;TIPO_INFRACAO;INFRACAO_AREA;COD_INFRACAO;CPF_CNPJ_INFRATOR;VAL_AUTO_INFRACAO
2211001;PI;2017-04-10;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_7785f253f338c407;1500,00
2211001;PI;2017-08-31;;;;N;Lavrado;Flora;Desmatamento;409999;pid_1ae5ba0a970812b3;5000,00
2206001;PI;2017-08-31;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_ab7e4da2324009d3;1000,00
2211001;PI;2017-08-15;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_27d62c623bc5446a;1400,00
2211001;PI;2017-08-15;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_c1b4b6137f094358;1000,00
2202307;PI;2017-08-15;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_0600bb4c6897d616;4600,00
2211001;PI;2017-08-15;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_e8a447fcbdb72a17;3000,00
2208007;PI;2017-08-21;;;;S;Cancelado;Flora;;409999;pid_9ed33dbd1db73fb3;5000,00
2203909;PI;2017-08-21;;;;N;Lavrado;Controle Ambiental;Desmatamento;609999;pid_a196490bb7b4670f;200000,00
2208007;PI;2017-08-22;;;;N;Lavrado;Flora;Desmatamento;409999;pid_9ed33dbd1db73fb3;5000,00
2211001;PI;2017-09-04;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_de8722477b7d7e08;1000,00
2915601;BA;2017-02-24;;2423-E;2421-E;N;Lavrado;Flora;;409999;pid_e9316507c5d0a8f1;500,00
2925303;BA;2017-02-21;;3619-E;;N;Lavrado;Flora;Desmatamento;409999;pid_ef1578f0ee44381e;90750,00
2915601;BA;2017-02-24;;2435-E;2431-E;N;Lavrado;Outras;Desmatamento;910005;pid_ef7e971a169c4b68;500,00
2915601;BA;2017-02-24;;;2437-E;N;Lavrado;Flora;;409999;pid_ef7e971a169c4b68;210,00
2914653;BA;2017-05-11;;;240-E;N;Lavrado;Fauna;;509999;pid_23eab3cd8f0b656b;500,00
2915601;BA;2017-03-06;;;221-E,2439-E,2441-E;N;Lavrado;Flora;;409999;pid_e9316507c5d0a8f1;3618,00
2917359;BA;2017-06-02;;;;N;Lavrado;Flora;;409999;pid_c51c7249c8fb20de;23500,00
1100122;RO;2017-01-30;;;;N;Lavrado;Flora;Desmatamento;409999;pid_2aca6c9e18d0af10;4693,20
1100080;RO;2017-02-14;;3830-E;;N;Lavrado;Flora;Desmatamento;409999;pid_090479f46151193f;280000,00
1100288;RO;2017-02-16;;;;N;Lavrado;Flora;;409999;pid_297cf6d453c6dfdf;51500,00
1100288;RO;2017-03-07;;;3832-E;N;Lavrado;Flora;;409999;pid_297cf6d453c6dfdf;11494,11
1100130;RO;2017-07-07;;;3831-E;N;Lavrado;Flora;;409999;pid_2a9a70bd23f30485;1000,00
1100288;RO;2017-03-07;;;;N;Lavrado;Flora;Desmatamento;409999;pid_297cf6d453c6dfdf;56268,53
1100130;RO;2017-07-20;;3839-E;;N;Lavrado;Flora;Desmatamento;409999;pid_6be43233dde8aa6d;45000,00
1100130;RO;2017-07-20;;;;N;Lavrado;Flora;;409999;pid_6be43233dde8aa6d;8000,00
1100130;RO;2017-07-20;;;;N;Lavrado;Flora;;409999;pid_68a4c27088855cf0;46000,00
1100130;RO;2017-07-20;;3840-E;;N;Lavrado;Flora;Desmatamento;409999;pid_68a4c27088855cf0;875000,00
1100700;RO;2017-12-10;;;829490-E,829491-E;N;Lavrado;Flora;;409999;pid_7649bad81b43aaaf;6106,20
1100122;RO;2017-10-19;;;;N;Lavrado;Flora;;409999;pid_0b544d0cc252dced;38755,20
1100122;RO;2017-10-19;;;829479-E;N;Lavrado;Flora;;409999;pid_0b544d0cc252dced;3955,50
1100122;RO;2017-10-19;;;829480-E;N;Lavrado;Outras;;910005;pid_0b544d0cc252dced;3000,00
1100700;RO;2017-12-11;;;3843-E;N;Lavrado;Flora;;409999;pid_7b1ac853521090ca;1374,90
1101401;RO;2017-12-15;;;3844-E;N;Lavrado;Flora;;409999;pid_161656066de850a1;30000,00
1101401;RO;2017-12-22;;;3846-E;N;Lavrado;Unidade de Conservação;;910001;pid_dde21a40d30824ed;12500,00
1101401;RO;2017-12-22;;;3847-E;N;Lavrado;Flora;;409999;pid_dde21a40d30824ed;36774,90
1504422;PA;2017-01-27;;;6882-E,6883-E;N;Lavrado;Fauna;Desmatamento;509999;pid_328480fd40d4e59f;20000,00
1504422;PA;2017-01-27;;;6882-E,6883-E;N;Lavrado;Fauna;Desmatamento;509999;pid_328480fd40d4e59f;3500,00
1501402;PA;2017-01-27;;;6885-E;N;Lavrado;Fauna;Desmatamento;509999;pid_623807c04947c655;2000,00
1501402;PA;2017-01-31;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_dce74ffce0586fd5;570040,00
1501402;PA;2017-01-31;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_c99941e83c51b1fd;1156900,00
1501402;PA;2017-01-31;;;;S;Cancelado;Pesca;;709999;pid_793c6e5b7add1408;960200,00
1501402;PA;2017-02-01;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_793c6e5b7add1408;960200,00
1501402;PA;2017-02-21;;;6889-E;N;Lavrado;Pesca;Desmatamento;709999;pid_55b9bf0acd08e824;1400,00
1501402;PA;2017-03-01;;;;N;Lavrado;Outras;Desmatamento;910004;pid_c4d353ff363e3904;31500,00
1501402;PA;2017-02-21;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_c4d353ff363e3904;31500,00
1501402;PA;2017-02-22;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_c4d353ff363e3904;31500,00
1501402;PA;2017-02-22;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_b54a4fa7bfa81d9b;31500,00
1501402;PA;2017-03-09;;;;N;Lavrado;Flora;Desmatamento;409999;pid_8faa9bd1caef6748;18000,00
1506138;PA;2017-03-09;;;;N;Lavrado;Flora;Desmatamento;409999;pid_8faa9bd1caef6748;19000,00
1501402;PA;2017-03-13;;;;N;Lavrado;Outras;Desmatamento;910004;pid_ecd68aac32fa3e85;52500,00
1506138;PA;2017-03-09;;;;N;Lavrado;Flora;Desmatamento;409999;pid_89703a187db5e29b;9000,00
1506138;PA;2017-03-09;;;;N;Lavrado;Flora;Desmatamento;409999;pid_710a7029185185da;93500,00
1506138;PA;2017-03-09;;;;N;Lavrado;Flora;Desmatamento;409999;pid_710a7029185185da;178000,00
1500859;PA;2017-04-01;;637654-E;;N;Lavrado;Flora;Desmatamento;409999;pid_10e295ef506b3613;60000,00
1505809;PA;2017-04-17;;637656-E;;N;Lavrado;Flora;Desmatamento;409999;pid_63af981ee0097a9a;670000,00
1505486;PA;2017-04-17;;637657-E;;N;Lavrado;Flora;Desmatamento;409999;pid_fab507350cc9e515;65000,00
1500859;PA;2017-04-17;;637658-E;;N;Lavrado;Flora;Desmatamento;409999;pid_f4515006791f70e8;1095000,00
5300108;DF;2017-02-09;;;;N;Lavrado;Outras;Atividade;910005;pid_6ce4a6c9ed85c937;200000,00
5300108;DF;2017-02-17;;;;N;Lavrado;Outras;;910005;pid_6ce4a6c9ed85c937;7772500,00
5300108;DF;2017-02-20;;;;N;Lavrado;Outras;;910005;pid_6ce4a6c9ed85c937;7772500,00
4322400;RS;2017-06-05;;;;N;Lavrado;Fauna;;509999;pid_69a5081f1e8e5c14;41000,00
4322400;RS;2017-06-06;;;;N;Lavrado;Fauna;;509999;pid_69a5081f1e8e5c14;1500,00
4322400;RS;2017-06-12;;;;N;Lavrado;Outras;;910004;pid_8e007d705cecfede;10500,00
4322400;RS;2017-07-14;;9787-E,9788-E;;N;Lavrado;Flora;Desmatamento;409999;pid_647d14e8eff54e33;1015000,00
4322400;RS;2017-07-15;;;9785-E;N;Lavrado;Pesca;Desmatamento;709999;pid_8bb2af76667e0364;113000,00
4322400;RS;2017-07-15;;;9786-E;N;Lavrado;Pesca;Desmatamento;709999;pid_fa159c8d5de57c93;113000,00
4322400;RS;2017-07-28;;9789-E,9790-E;;N;Lavrado;Outras;Desmatamento;910005;pid_647d14e8eff54e33;210500,00
4101408;PR;2017-01-29;;33610-E;33603-E,33605-E,33606-E,33613-E;N;Lavrado;Fauna;;509999;pid_a5361bb8c6ad0113;12500,00
4120804;PR;2017-02-14;;;;N;Lavrado;Fauna;;509999;pid_58aef3864b951f58;500,00
4121703;PR;2017-03-16;;;;N;Lavrado;Outras;;910004;pid_3894532b53699a71;10000,00
4121703;PR;2017-03-16;;;;N;Lavrado;Outras;;910004;pid_d40ab377e381ab53;10000,00
4125704;PR;2017-04-07;;;33607-E,33619-E;N;Lavrado;Fauna;;509999;pid_92412ff5af17eeda;500,00
4106902;PR;2017-06-08;;;33617-E;N;Lavrado;Fauna;Desmatamento;509999;pid_7c006eff36385146;2500,00
4106902;PR;2017-06-08;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_a01e6435afa1e435;2500,00
4106902;PR;2017-06-08;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_546020285fd8b3b9;2500,00
4106902;PR;2017-06-08;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_dfe97e493cac09e7;2500,00
4115101;PR;2017-02-23;;671711-E;;N;Lavrado;Flora;;409999;pid_dd65c503d8727cbb;35100,00
5215405;GO;2017-03-09;;;;N;Lavrado;Outras;Desmatamento;910005;pid_88463528def37d27;500500,00
1501402;PA;2017-03-10;;;;N;Lavrado;Outras;Desmatamento;910005;pid_66c71c8bf74fd00f;344500,00
1706506;TO;2017-03-27;;20650-E;;N;Lavrado;Flora;Desmatamento;409999;pid_513ed74e50cc3547;245000,00
1706506;TO;2017-04-04;;20651-E;;N;Lavrado;Flora;Desmatamento;409999;pid_d75bd3862cd1970b;381000,00
2914653;BA;2017-03-29;;9681-E;;N;Lavrado;Pesca;Desmatamento;709999;pid_7b8f254d8beee36f;63000,00
2914653;BA;2017-03-30;;9683-E;;N;Lavrado;Flora;Desmatamento;409999;pid_7b8f254d8beee36f;11000,00
2910727;BA;2017-03-31;;;9684-E;N;Lavrado;Fauna;Desmatamento;509999;pid_1b98b84a5094543e;2000,00
5204508;GO;2017-02-09;;6223-E;;N;Lavrado;Flora;Desmatamento;409999;pid_02ba7422c86c1a7f;5000,00
5221858;GO;2017-02-13;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_5e837cc45266f1e4;10000,00
5208707;GO;2017-02-20;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_01922ddb5356aa75;4000,00
5221551;GO;2017-03-02;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_83aac759f8ce1634;1000,00
5208707;GO;2017-02-20;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_01922ddb5356aa75;4500,00
5208707;GO;2017-03-07;;;6229-E;N;Lavrado;Fauna;Desmatamento;509999;pid_9fcbb34846e7567b;4500,00
5207105;GO;2017-03-14;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_b5289a2da94b8649;1000,00
1506708;PA;2017-03-22;;;;N;Lavrado;Flora;Desmatamento;409999;pid_7abf43acdb8f281c;110000,00
5214838;GO;2017-04-06;;;;N;Lavrado;Flora;Desmatamento;409999;pid_89edebabdb185e27;9900,00
5216304;GO;2017-04-18;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_26bf62b113faf174;3500,00
5213806;GO;2017-04-19;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_97031cb624c6ec62;1000,00
5219803;GO;2017-05-02;;6246-E;;S;Cancelado;Flora;Desmatamento;409999;pid_ffe4b0015c31309f;42000,00
4314902;RS;2017-05-20;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_056d31454932c8a6;10000,00
3541000;SP;2017-03-09;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;;850011;pid_79ea676f0dca2d87;202000,00
5107602;MT;2017-03-10;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;;850011;pid_4773e450961717ae;660500,00
4314902;RS;2017-05-20;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_056d31454932c8a6;5000,00
4314902;RS;2017-05-20;;;;N;Lavrado;Flora;Desmatamento;422006;pid_056d31454932c8a6;1000,00
4314902;RS;2017-05-20;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_6a193c8bdd723e9a;10000,00
4314902;RS;2017-05-20;;;;N;Lavrado;Ord. Urbano e Patr. Cultural;Desmatamento;910003;pid_6a193c8bdd723e9a;3000,00
4314902;RS;2017-05-20;;;;N;Lavrado;Flora;Desmatamento;422006;pid_6a193c8bdd723e9a;5000,00
4315602;RS;2017-05-20;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_93261c3e410af741;3000,00
4315602;RS;2017-05-20;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_93261c3e410af741;
4314902;RS;2017-05-17;;;;N;Lavrado;Controle Ambiental;Desmatamento;609999;pid_ec696aa27f738910;22320,00
4315602;RS;2017-05-22;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_e264d0360008f253;16240,00
4315602;RS;2017-05-20;;;;N;Lavrado;Cadastro Técnico Federal;Outros;910000;pid_6f9a2bc223687edd;1000,00
4315602;RS;2017-05-20;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;Outros;850011;pid_6f9a2bc223687edd;10000,00
4315602;RS;2017-05-20;;;;N;Lavrado;Cadastro Técnico Federal;Outros;910000;pid_6f9a2bc223687edd;150,00
4315602;RS;2017-05-20;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;Outros;850011;pid_0acaa8383c1d94cc;10000,00
4315602;RS;2017-05-20;;;;N;Lavrado;Cadastro Técnico Federal;Outros;910000;pid_c03d5f1a68bfd29a;1500,00
4315602;RS;2017-05-22;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_aa93a2461334ccb2;16240,00
4315602;RS;2017-05-23;;;;N;Lavrado;Pesca;;709999;pid_6a1ecb621f79c12b;16200,00
4315602;RS;2017-05-23;;;;S;Cancelado;Pesca;;709999;pid_8deee0c46b277494;16200,00
4315602;RS;2017-05-23;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_38cd39893bb0e31e;21000,00
4315602;RS;2017-05-23;;;;N;Lavrado;Pesca;;709999;pid_4a5fa92a870becac;16200,00
4315602;RS;2017-05-24;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_8deee0c46b277494;16200,00
4315602;RS;2017-05-24;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_971c9dcb58655221;16200,00
4322400;RS;2017-04-04;;;680340-E;N;Lavrado;Pesca;;709999;pid_adf997c43799d64f;15000,00
4322400;RS;2017-04-04;;;680341-E,680343-E;N;Lavrado;Pesca;;709999;pid_28eb1c8a8ec2a79a;5000,00
4322400;RS;2017-04-04;;;680341-E,680343-E;N;Lavrado;Pesca;;709999;pid_28eb1c8a8ec2a79a;700,00
4322400;RS;2017-05-18;;;;N;Lavrado;Controle Ambiental;;609999;pid_00ab7df01464cbfd;56000,00
4322202;RS;2017-04-06;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_86b854c04e555f80;5000,00
4322202;RS;2017-04-06;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_86b854c04e555f80;7500,00
4322202;RS;2017-04-06;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_e53d60e6b78177f4;5000,00
4322202;RS;2017-04-06;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_e53d60e6b78177f4;7500,00
4322202;RS;2017-04-07;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_3012f3a1f6ff89f7;5000,00
4312138;RS;2017-04-19;;;;N;Lavrado;Cadastro Técnico Federal;;910000;pid_4ef2b728c045ce41;1800,00
2501807;PB;2017-02-07;;;;N;Lavrado;Flora;Desmatamento;409999;pid_386e7b3cbd6e75dd;5000,00
2501807;PB;2017-02-08;;;;S;Cancelado;Pesca;Desmatamento;709999;pid_386e7b3cbd6e75dd;10000,00
5105101;MT;2017-06-01;;13750-E,13754-E;13748-E,13752-E;N;Lavrado;Flora;;409999;pid_29832b24a1555b19;360642,07
5105101;MT;2017-06-01;;;;N;Lavrado;Flora;;409999;pid_29832b24a1555b19;101500,00
5105101;MT;2017-06-01;;;;N;Lavrado;Flora;;409999;pid_29832b24a1555b19;10500,00
5105101;MT;2017-06-01;;13750-E,13754-E;;N;Lavrado;Flora;Desmatamento;409999;pid_1d0d0aa632ffd3d7;50500,00
5105101;MT;2017-06-01;;;13748-E,13752-E;N;Lavrado;Flora;;409999;pid_1d0d0aa632ffd3d7;94220,59
5105101;MT;2017-06-01;;;;N;Lavrado;Flora;;409999;pid_1d0d0aa632ffd3d7;101500,00
5105101;MT;2017-06-01;;;;N;Lavrado;Flora;;409999;pid_1d0d0aa632ffd3d7;1,00
5105101;MT;2017-06-02;;;;N;Lavrado;Pesca;;709999;pid_1d0d0aa632ffd3d7;10500,00
5105101;MT;2017-06-05;;;13757-E,13759-E;N;Lavrado;Flora;;409999;pid_5639bb301c6a6860;88277,15
5105101;MT;2017-06-05;;;;N;Lavrado;Flora;;409999;pid_5639bb301c6a6860;50500,00
5105101;MT;2017-06-05;;;13757-E,13759-E;N;Lavrado;Flora;;409999;pid_5639bb301c6a6860;72059,72
3304557;RJ;2017-02-01;;;;N;Lavrado;Pesca;Desmatamento;709999;pid_c0668e90d8b83034;10000,00
1400233;RR;2017-02-08;;630867-E;;N;Lavrado;Flora;Desmatamento;409999;pid_66739becfe19da66;225000,00
1400100;RR;2017-02-14;;;;N;Lavrado;Flora;Desmatamento;409999;pid_aad90711f14286b2;103408,41
1400100;RR;2017-02-17;;630861-E;;N;Lavrado;Outras;Desmatamento;910005;pid_3c68ca8e268717a6;50500,00
1506807;PA;2017-03-17;;;630862-E;N;Lavrado;Flora;Desmatamento;409999;pid_f60ce1b63d8161b8;6802,26
1505304;PA;2017-01-04;;;;N;Lavrado;Flora;;409999;pid_4823c4034d717f6a;2186,10
1501402;PA;2017-01-04;;;;N;Lavrado;Flora;Desmatamento;409999;pid_a3430736210cecc3;43200,00
1400175;RR;2017-01-11;;;;N;Lavrado;Fauna;Desmatamento;509999;pid_d5f27a4d9c271031;
2611101;PE;2017-01-21;;;;N;Lavrado;Pesca;;709999;pid_45a1df05444be4ab;700,00
2611101;PE;2017-01-22;;;614897-E,617161-E;N;Lavrado;Pesca;Desmatamento;709999;pid_a67eee5c49bbfb21;770,00
3304557;RJ;2017-02-01;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_89b32d5c8b3be830;2000,00
5106802;MT;2017-05-22;;649537-E;649540-E;N;Lavrado;Outras;;910004;pid_7bd67f74e3f8e4a2;52500,00
5105101;MT;2017-06-02;;649542-E,649543-E;;N;Lavrado;Outras;;910005;pid_4527ae41e57eb391;50500,00
5105101;MT;2017-06-02;;649542-E,649543-E;;N;Lavrado;Controle Ambiental;;609999;pid_68d18fb754eba233;255000,00
5103254;MT;2017-06-12;;649545-E;649544-E;N;Lavrado;Flora;;409999;pid_554217bbd81278c6;25000,00
3300209;RJ;2017-07-11;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_afa68740626cc896;210,00
3300407;RJ;2017-07-11;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;209904;pid_bca747cc39ab62a7;1000,00
3303807;RJ;2017-07-26;;;;N;Lavrado;Flora;Desmatamento;409907;pid_845522b67eec747a;14000,00
3300407;RJ;2017-07-13;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;209904;pid_5587e4d5bdc35a9c;311000,00
3302809;RJ;2017-07-18;;;;N;Lavrado;Outras;;910004;pid_48b2c54e3f470d00;1000,00
3302809;RJ;2017-07-18;;;;N;Lavrado;Cadastro Técnico Federal;Desmatamento;910000;pid_124a5be66044ce7d;5000,00
3303807;RJ;2017-07-26;;649550-E;;N;Lavrado;Flora;Desmatamento;409999;pid_845522b67eec747a;30000,00
3200409;ES;2017-01-31;;;619998-E;N;Lavrado;Pesca;Desmatamento;709999;pid_b8768d66fc0d9d27;1050,00
3200409;ES;2017-01-31;;;;N;Lavrado;Pesca;Desmatamento;740001;pid_b43b7e67360d6087;1050,00
3203403;ES;2017-03-10;;621114-E;;N;Lavrado;Fauna;Desmatamento;509902;pid_f2c125cd94ab5ede;6000,00
5103106;MT;2017-03-29;;;;S;Cancelado;Flora;Desmatamento;409999;;212000,00
5105580;MT;2017-03-29;;618275-E;;N;Lavrado;Flora;Desmatamento;409999;pid_1454f5f5a20da959;880000,00
5105580;MT;2017-03-29;;618274-E;;N;Lavrado;Flora;Desmatamento;409999;pid_c58cdb4f47ef9515;880000,00
5103858;MT;2017-04-06;;;;S;Cancelado;Flora;Desmatamento;409999;pid_f0ad4719a8f824b8;1020000,00
1505502;PA;2017-04-07;;;;S;Cancelado;Flora;Desmatamento;409999;;605000,00
1500859;PA;2017-04-07;;;;S;Cancelado;Flora;Desmatamento;409999;pid_2e6c788e55b743d8;665000,00
1508001;PA;2017-04-10;;;;S;Cancelado;Flora;Desmatamento;409999;;285000,00
1505502;PA;2017-04-10;;;;S;Cancelado;Flora;Desmatamento;409999;;3340000,00
1505502;PA;2017-04-10;;618282-E,618282-e;;S;Cancelado;Flora;Desmatamento;409999;pid_b530aee64631b3c8;510000,00
1505502;PA;2017-04-10;;;;S;Cancelado;Flora;Desmatamento;409999;;550000,00
1505502;PA;2017-04-11;;;;S;Cancelado;Flora;Desmatamento;409999;;1120000,00
1505502;PA;2017-04-11;;618285-E;618285-E;N;Lavrado;Flora;Desmatamento;409999;pid_030b6a40092e1a4c;1820000,00
1505502;PA;2017-04-11;;618286-E;618286-E;S;Excluído;Flora;Desmatamento;409999;pid_8e3a65a19ddf220f;1740000,00
1505502;PA;2017-04-11;;618287-E;;N;Lavrado;Flora;Desmatamento;409999;pid_85ab7fc8f7df2209;2845000,00
5106240;MT;2017-05-03;;618288-E;;N;Lavrado;Flora;Desmatamento;409999;pid_1ae6b2759f583608;235000,00
5106240;MT;2017-05-03;;;618289-E;N;Lavrado;Flora;Desmatamento;409999;pid_1ae6b2759f583608;3000,00
5103403;MT;2017-01-03;;;618292-E;N;Lavrado;Pesca;;709999;pid_ed7638d589cb2b82;3000,00
5102504;MT;2017-01-04;;;;N;Lavrado;Fauna;;509999;pid_36d7d7a17269bd86;20500,00
5103379;MT;2017-01-23;;618294-E;;N;Lavrado;Flora;Desmatamento;409999;pid_8cdfc6ec05decec5;205000,00
5105176;MT;2017-01-25;;618295-E;;N;Lavrado;Flora;Desmatamento;409999;pid_2df698f699d7eafd;1845000,00
5107909;MT;2017-01-13;;;;N;Lavrado;Flora;Desmatamento;409999;pid_0bbe2ab647d66d6f;5945,70
1503754;PA;2017-02-01;;612378-E;;N;Lavrado;Flora;Desmatamento;409999;pid_3db11f2bf731598a;40000,00
5103056;MT;2017-02-02;;;612379-E;N;Lavrado;Flora;Desmatamento;409999;pid_1cc467774a03ac04;1000,00
5103056;MT;2017-02-02;;;612381-E;N;Lavrado;Flora;Desmatamento;409999;pid_a1dcec6edae4f082;1000,00
5103056;MT;2017-02-02;;;612383-E;N;Lavrado;Flora;Desmatamento;409999;pid_dd272f8e2beb7d3c;1000,00
5101407;MT;2017-02-25;;612385-E;;N;Lavrado;Flora;Desmatamento;409999;pid_9d35c446c0c08dc0;265000,00
5103379;MT;2017-02-08;;636425-E;;N;Lavrado;Flora;;409999;pid_9a69f3851d36ab4a;380000,00
5101407;MT;2017-03-07;;636427-E;;N;Lavrado;Flora;;409999;pid_1de7e9257f72cc2a;55000,00
5101407;MT;2017-03-07;;636428-E;;N;Lavrado;Flora;;409999;pid_7c78cdc4b0e06835;20000,00
5101407;MT;2017-03-07;;636430-E;;N;Lavrado;Flora;;409999;pid_20fc0c14bca40f9d;15000,00
1300201;AM;2017-02-11;;;674138-E;N;Lavrado;Flora;Desmatamento;409999;pid_43d982cf7f7a6183;5311,80
1300706;AM;2017-03-29;;;;N;Lavrado;Flora;Desmatamento;409999;pid_1b6dccd949ea359b;61000,00
1300201;AM;2017-02-11;;;;N;Lavrado;Flora;Outros;409999;pid_43d982cf7f7a6183;4679,10
1302603;AM;2017-04-17;;;;N;Lavrado;Flora;Desmatamento;409999;pid_81e43816620cc81f;5000,00
1300201;AM;2017-02-13;;;674145-E,674147-E;N;Lavrado;Flora;;409999;;130731,90
1300201;AM;2017-02-15;;;674148-E;N;Lavrado;Fauna;Desmatamento;509999;pid_4bd37a254e4b778a;5000,00
1300201;AM;2017-02-15;;;674150-E;N;Lavrado;Flora;Desmatamento;409999;;1200,00
1101401;RO;2017-05-27;;679804-E;;N;Lavrado;Flora;;409999;pid_2655c4392f472da1;85000,00
1100452;RO;2017-06-01;;679805-E;;N;Lavrado;Flora;Desmatamento;409999;pid_05910a06bedbf884;180000,00
1101401;RO;2017-05-09;;674140-E;;N;Lavrado;Flora;;409999;pid_2b016dfc61254e8c;520000,00
