COD_MUNICIPIO;UF;DAT_HORA_AUTO_INFRACAO;DT_FATO_INFRACIONAL;CD_TERMOS_EMBARGOS;CD_TERMOS_APREENSAO;SIT_CANCELADO;DES_STATUS_FORMULARIO;TIPO_INFRACAO;INFRACAO_AREA;COD_INFRACAO;CPF_CNPJ_INFRATOR;VAL_AUTO_INFRACAO
5106299;MT;2010-04-20;;;;N;Lavrado;Controle Ambiental;Outros;609906;pid_fe20ca2eccab5920;10000,00
5106299;MT;2010-04-20;;;;N;Lavrado;Flora;Desmatamento;409999;pid_fe20ca2eccab5920;1369600,00
5100250;MT;2010-09-03;;;388291-C;N;Lavrado;Controle Ambiental;Outros;609906;pid_94989f027f8448d5;5000,00
1503754;PA;2010-09-18;;388293-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_5e958ebeec2aab2b;500000,00
2613008;PE;2010-03-19;;;448305-C;N;Lavrado;Fauna;;509902;pid_3310e211fe5ecd23;1000,00
5108303;MT;2010-06-21;;427409-C,427410-C,427411-C;;N;Lavrado;Cadastro Técnico Federal;Outros;209905;pid_346c4f5e360d01b6;600000,00
5105176;MT;2010-08-31;;;;N;Lavrado;Flora;Queimada;409913;pid_2cd5a307f31c3f2c;2000,00
5106158;MT;2010-08-31;;;;N;Lavrado;Flora;Queimada;409913;pid_d84b98e9764222d3;2000,00
5106158;MT;2010-08-31;;;;N;Lavrado;Flora;Queimada;409913;pid_bfbc23009e82d061;5000,00
5106158;MT;2010-08-31;;;;N;Lavrado;Flora;Queimada;409913;pid_db56fb19bea89a6b;10000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_f385bf81fec2c7b7;20000,00
5103379;MT;2010-09-08;;;;N;Lavrado;Flora;Queimada;409913;pid_5e2d5ba949509781;10000,00
3120904;MG;2010-03-24;;;440085-C;N;Lavrado;Controle Ambiental;;609904;pid_128957d941441c0c;10000,00
3120904;MG;2010-03-25;;;440087-C;N;Lavrado;Controle Ambiental;Outros;609904;pid_22873365720664f5;10000,00
3300100;RJ;2010-09-29;;489178-C;;N;Lavrado;Flora;;452002;pid_621c16ef66a79670;15000,00
3300100;RJ;2010-09-17;;;489179-C;N;Lavrado;Fauna;;509998;pid_7ad33a9f0f624c67;
2507507;PB;2010-03-02;;;;N;Lavrado;Pesca;;709902;pid_8b244af9b48080af;10040,00
2507507;PB;2010-03-02;;;;S;Cancelado;Cadastro Técnico Federal;;209902;pid_8b244af9b48080af;10000,00
5107065;MT;2010-09-17;;;;N;Lavrado;Flora;Queimada;409913;pid_cbf95074c04e532e;67900,00
5107065;MT;2010-09-17;;;;N;Lavrado;Cadastro Técnico Federal;;209902;pid_cbf95074c04e532e;2000,00
5107065;MT;2010-09-18;;439272-C;;N;Lavrado;Flora;Desmatamento;409907;pid_131a10e34768f4b7;112500,00
5107065;MT;2010-09-18;;439273-C;;N;Lavrado;Flora;Queimada;409907;pid_2c173fd48d225bf1;427500,00
5107065;MT;2010-09-18;;;;N;Lavrado;Flora;Queimada;409913;pid_2c173fd48d225bf1;25000,00
5103353;MT;2010-09-20;;;;N;Lavrado;Flora;Queimada;409913;pid_4345912d4676cf38;161000,00
5001102;MS;2010-10-21;;439275-C;;N;Lavrado;Flora;;409907;pid_adbee9e7d7ed1dbb;419000,00
5000708;MS;2010-11-03;;;;N;Lavrado;Controle Ambiental;;609906;pid_377178a555002da8;6500,00
5100359;MT;2010-04-02;;;439083-C,439089-C;N;Lavrado;Cadastro Técnico Federal;;209903;pid_e5f3c78bb4d2c061;250000,00
5100359;MT;2010-04-15;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209903;pid_03cf735eec85c0b9;250000,00
5101852;MT;2010-05-07;;;439149-C;N;Lavrado;Flora;Outros;409912;pid_01dd69a3609c6f1a;1000,00
3304409;RJ;2010-12-17;;487804-C;;N;Lavrado;Flora;Desmatamento;409901;pid_010a6f6a30479910;10000,00
3303807;RJ;2010-03-29;;;285961-C;S;Excluído;Pesca;;709998;pid_bb8fd4290ccbfe0f;
3303807;RJ;2010-03-29;;;285962-C,285964-C;N;Lavrado;Pesca;;709998;pid_07a42ceaaf3fed93;
5105150;MT;2010-03-09;;393953-C;339532-C;N;Lavrado;Flora;Outros;409905;pid_ee12816cb3ba2f50;76977,81
5105150;MT;2010-03-09;;;393954-C;N;Lavrado;Flora;Outros;409905;pid_ee12816cb3ba2f50;15019,39
5105176;MT;2010-03-22;;;;N;Lavrado;Flora;Outros;409905;pid_a319f7f8d36797e4;18170,15
5105176;MT;2010-03-22;;393959-C;393957-C;N;Lavrado;Flora;Outros;409905;pid_a319f7f8d36797e4;108301,63
3118304;MG;2010-06-22;;;;N;Lavrado;Controle Ambiental;Outros;609901;pid_1df68accaaf943c2;103000,00
3302403;RJ;2010-09-13;;;;N;Lavrado;Controle Ambiental;;609906;pid_212d8832244d251e;100000,00
3301009;RJ;2010-09-13;;;;N;Lavrado;Controle Ambiental;;609906;pid_212d8832244d251e;100000,00
3304557;RJ;2010-09-29;;;;N;Lavrado;Controle Ambiental;;609906;pid_1a680e6783f2c0ab;200000,00
3304557;RJ;2010-09-29;;;;N;Lavrado;Controle Ambiental;;609906;pid_1a680e6783f2c0ab;300000,00
3301009;RJ;2010-11-10;;;;N;Lavrado;Controle Ambiental;;609906;pid_2f4ec429573f7f81;3000000,00
3301009;RJ;2010-11-11;;;;N;Lavrado;Controle Ambiental;;609906;pid_2f4ec429573f7f81;1100000,00
3304557;RJ;2010-11-12;;;;N;Lavrado;Controle Ambiental;;609906;pid_2f4ec429573f7f81;500000,00
3301009;RJ;2010-11-19;;;;N;Lavrado;Controle Ambiental;;609906;pid_6ce4a6c9ed85c937;2000000,00
2304400;CE;2010-11-23;;;;N;Lavrado;Controle Ambiental;Desmatamento;609906;pid_b0ec37c767b54887;10000000,00
3548500;SP;2010-11-26;;;;N;Lavrado;Controle Ambiental;;609906;pid_79ea676f0dca2d87;5200000,00
3304557;RJ;2010-11-30;;;;N;Lavrado;Controle Ambiental;;609906;pid_1a680e6783f2c0ab;300000,00
3304557;RJ;2010-12-01;;;;N;Lavrado;Controle Ambiental;;609906;pid_1a680e6783f2c0ab;300000,00
3301009;RJ;2010-12-02;;;;N;Lavrado;Controle Ambiental;;609906;pid_1a680e6783f2c0ab;100000,00
2105302;MA;2010-01-22;;;;N;Lavrado;;;;pid_e2640d2fc02a6b64;3866,60
2105427;MA;2010-01-22;;;;N;Lavrado;Flora;;420001;pid_92fe76bc984365f6;86037,50
2105427;MA;2010-01-22;;;;N;Lavrado;Flora;;413001;pid_92fe76bc984365f6;318952,30
1400233;RR;2010-03-01;;509653-C;;N;Lavrado;Flora;Desmatamento;431003;pid_7f030260e905cf1c;70500,00
1400506;RR;2010-03-02;;509654-C;;N;Lavrado;Flora;Desmatamento;431003;pid_89bb02bb9c618324;15000,00
1400506;RR;2010-03-03;;509655-C;;N;Lavrado;Flora;Desmatamento;431003;pid_2c3028177c664fa8;34500,00
1400506;RR;2010-03-03;;509656-C;;N;Lavrado;Flora;Desmatamento;431003;pid_4b57d413498a0d4c;21000,00
1505031;PA;2010-08-18;;;509661-C;N;Lavrado;Flora;Outros;409905;pid_e1e93042b0f14294;3317,10
1400308;RR;2010-04-08;;69824-C;;S;Cancelado;Flora;Desmatamento;409906;pid_e2084f48e88ca165;935000,00
1400472;RR;2010-04-01;;;;N;Lavrado;Flora;Desmatamento;409908;pid_c5b74a779e27ed0a;18203,10
1400472;RR;2010-04-22;;;;N;Lavrado;Flora;Desmatamento;409902;pid_b3244137aac67060;5000,00
1400175;RR;2010-07-15;;;;N;Lavrado;Flora;;409913;pid_ee46a5900b66e7a4;3000,00
2100055;MA;2010-03-27;;516518-C;516519-C;N;Lavrado;Controle Ambiental;Outros;609906;pid_132477e41e10401c;10000,00
2100055;MA;2010-03-30;;516520-C;516521-C;N;Lavrado;Controle Ambiental;;609906;pid_191d1a93b4bfa5f1;1500,00
2103257;MA;2010-03-31;;;516522-C,516523-C;N;Lavrado;Flora;Outros;409905;pid_d0729a51b18caaac;9600,00
2103257;MA;2010-03-31;;516524-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_d0729a51b18caaac;1500,00
2109908;MA;2010-08-13;;;516526-C;N;Lavrado;Flora;;409905;pid_f394cbc483352f17;3900,00
2102325;MA;2010-08-24;;;516529-C;N;Lavrado;Flora;;409905;pid_9c4e22a07e58cbe9;52827,30
2102325;MA;2010-08-24;;;;N;Lavrado;Flora;;409905;pid_9c4e22a07e58cbe9;6276,00
2102325;MA;2010-08-30;;516530-C;;N;Lavrado;Controle Ambiental;;609906;pid_00ebbedf93cf77c5;500,00
2102325;MA;2010-09-17;;;516531-C;N;Lavrado;Flora;;409905;pid_1cc764f71e75ef95;33990,30
2102036;MA;2010-09-24;;;;N;Lavrado;Flora;;409905;pid_8064b335dd3134b5;27409,80
2106375;MA;2010-10-28;;;516533-C;N;Lavrado;Flora;Desmatamento;409905;pid_02e4da4011190c9e;4863,60
2103158;MA;2010-11-11;;;516537-C;N;Lavrado;Flora;;409905;pid_f1edd4278adbaa62;18987,30
2106375;MA;2010-11-11;;516543-C;516539-C,516541-C;N;Lavrado;Flora;;409905;pid_02e4da4011190c9e;38769,00
2102036;MA;2010-01-18;;;508206-C;N;Lavrado;Flora;;409905;pid_3fc9228b0026c93b;3741,00
1718808;TO;2010-02-24;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209903;pid_f24a76f92391b47c;10000,00
2105302;MA;2010-03-10;;;508209-C;N;Lavrado;Fauna;;509902;pid_6be8bf5803c19fe0;25000,00
2100055;MA;2010-03-23;;;;N;Lavrado;Flora;;409998;pid_a902ecbf8b843281;
2100055;MA;2010-03-24;;508211-C;;N;Lavrado;Controle Ambiental;;609998;pid_3c056b432f7c021a;
2100055;MA;2010-03-24;;508212-C;;N;Lavrado;Flora;Outros;409998;pid_324dfb5a174f7933;
2100055;MA;2010-03-26;;508213-C;508214-C;N;Lavrado;Controle Ambiental;Outros;609906;pid_1fdf3afd533e07bd;3000,00
2100055;MA;2010-03-30;;508216-C;508215-C;N;Lavrado;Controle Ambiental;;609906;pid_2b28723636a9a780;10000,00
2100055;MA;2010-03-31;;508217-C;508221-C;N;Lavrado;Controle Ambiental;Outros;609906;pid_d83ddaf980d090cf;10000,00
2100055;MA;2010-03-31;;508218-C;;N;Lavrado;Controle Ambiental;;609906;pid_5a76c04b614b60f8;3000,00
2100055;MA;2010-03-31;;508219-C;;N;Lavrado;Controle Ambiental;;609906;pid_618c6fc29169bcc5;3000,00
2100055;MA;2010-03-31;;508220-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_760ccfc5cb6320e8;3000,00
2104800;MA;2010-04-17;;508222-C;;S;Cancelado;Flora;Desmatamento;409907;pid_bedf7f30b31490bc;30000,00
2105302;MA;2010-07-08;;508223-C;;N;Lavrado;Flora;Desmatamento;409901;pid_393bcc24a4767cdf;10000,00
1718303;TO;2010-07-08;;508224-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_d40b394ba7a43352;5000,00
2100600;MA;2010-07-21;;;508226-C;N;Lavrado;Flora;;409905;pid_8fde24d4c3d4144b;7698,90
2100600;MA;2010-07-21;;;508225-C;N;Lavrado;Controle Ambiental;;609906;pid_8fde24d4c3d4144b;500,00
2105302;MA;2010-07-29;;;;N;Lavrado;Fauna;;509902;pid_4c5632c08b866ff5;5000,00
2105302;MA;2010-07-29;;;;N;Lavrado;Fauna;;509902;pid_c77ab888f5bbbe16;1000,00
2105302;MA;2010-07-30;;;508231-C;N;Lavrado;Fauna;;509901;pid_e89e1b9f1765f899;10000,00
2105302;MA;2010-08-02;;;508234-C;N;Lavrado;Fauna;;509902;pid_352a0a1aab2d2a51;1000,00
2105302;MA;2010-08-03;;;508236-C;N;Lavrado;Fauna;;509902;pid_94fcdf7fa9531316;2500,00
2101608;MA;2010-08-10;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209903;pid_c804b75d9bb67424;200000,00
2109908;MA;2010-08-13;;;508238-C;N;Lavrado;Flora;;409905;pid_cfb95014100b4a72;6014,70
2102325;MA;2010-08-17;;508240-C;508241-C;N;Lavrado;Controle Ambiental;;609906;pid_2dcf9c92f007c34e;500,00
2102325;MA;2010-08-24;;;;N;Lavrado;Cadastro Técnico Federal;;209903;pid_386aeaa82196664f;10000,00
2102325;MA;2010-08-30;;508244-C;508242-C;N;Lavrado;Controle Ambiental;;609906;pid_00ebbedf93cf77c5;5000,00
2104551;MA;2010-09-30;;;;N;Lavrado;Controle Ambiental;;609998;pid_26944291099d6421;
2104551;MA;2010-10-05;;;;N;Lavrado;Flora;Desmatamento;409901;pid_9ddb01b0ee188727;10000,00
2104551;MA;2010-10-05;;508245-C;;N;Lavrado;Controle Ambiental;;609906;pid_9ddb01b0ee188727;500,00
2104551;MA;2010-10-11;;;;N;Lavrado;Fauna;;509901;pid_820a4ba25e62b9a9;5000,00
2104551;MA;2010-10-11;;508246-C;;N;Lavrado;Controle Ambiental;;609906;pid_820a4ba25e62b9a9;500,00
2111763;MA;2010-12-02;;;508247-C;N;Lavrado;Cadastro Técnico Federal;;209903;pid_4f4a5406b060d077;10000,00
5204508;GO;2010-11-19;;;;N;Lavrado;Pesca;;709906;pid_0048d8d062681cf2;1500,00
5204508;GO;2010-11-19;;;;N;Lavrado;Pesca;;709906;pid_c2bd5ca677697559;1500,00
5204508;GO;2010-11-19;;;;N;Lavrado;Pesca;;709906;pid_553bc3e98b6ce16e;1500,00
5204508;GO;2010-11-19;;;;N;Lavrado;Pesca;;709906;pid_32101068a7190e1d;1500,00
5204508;GO;2010-11-19;;;;N;Lavrado;Pesca;;709906;pid_4191092729840f74;1500,00
5205901;GO;2010-11-29;;;;N;Lavrado;Fauna;;509998;pid_60fc2e3577ea844c;
5218789;GO;2010-12-02;;;582600-C;N;Lavrado;Pesca;;709906;pid_b81ec349ca5ff2ae;1500,00
5208509;GO;2010-12-07;;582592-C,612453-C;582596-C;N;Lavrado;Flora;Desmatamento;409907;pid_e5c5fd6aa8533cda;55830,00
5204508;GO;2010-12-20;;612455-C;;N;Lavrado;Flora;Desmatamento;409907;pid_9e5e439a26c1049e;37890,00
5204508;GO;2010-12-21;;612454-C;;N;Lavrado;Controle Ambiental;;609903;pid_43308367c1ff8fed;3000,00
5206602;GO;2010-12-21;;;612460-C;N;Lavrado;Flora;Desmatamento;409901;pid_e0bd6aa9c4823e1d;60596,50
5206602;GO;2010-12-21;;612458-C;;N;Lavrado;Flora;Desmatamento;409901;pid_115e07eb743a287c;13498,50
1503804;PA;2010-06-29;;;427961-C;N;Lavrado;Flora;;409905;pid_557b88a99a0cf863;7235,31
1503804;PA;2010-06-29;;;;N;Lavrado;Flora;;409905;pid_557b88a99a0cf863;6746,91
1506708;PA;2010-07-16;;;;N;Lavrado;Cadastro Técnico Federal;;209903;pid_9c388f4c28a712f7;200000,00
5300108;DF;2010-08-31;;;;N;Lavrado;Fauna;;509902;pid_6a2e5ccb24f07735;5500,00
2100055;MA;2010-03-26;;82636-C;82635-C;N;Lavrado;Controle Ambiental;Outros;609906;pid_cdc9a2b486c3aae2;1500,00
2100055;MA;2010-03-29;;82639-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_1668d9df2610c163;20000,00
2100055;MA;2010-04-06;;82640-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_7712c801711e0d2b;1500,00
2105302;MA;2010-12-17;;82642-C;;N;Lavrado;Flora;Desmatamento;409908;pid_397b119df50603ee;5000,00
2100055;MA;2010-01-22;;;80952-C;N;Lavrado;Flora;;406001;pid_36818d8dd25d2ef0;11000,00
2100055;MA;2010-01-22;;;80954-C;N;Lavrado;Flora;;406003;pid_43c1ddb86774220b;5000,00
2102903;MA;2010-01-22;;;162433-C;N;Lavrado;Flora;;406001;pid_7bd777e2b9aab080;11000,00
2102903;MA;2010-01-22;;;162435-C;N;Lavrado;Flora;;406001;pid_7bd777e2b9aab080;11000,00
2103174;MA;2010-01-22;;;162443-C;N;Lavrado;Flora;;406001;pid_cedddd9b8e07292b;22000,00
2109908;MA;2010-07-05;;;415043-C,415046-C;N;Lavrado;Flora;;409905;pid_af76fad6f57338c0;6640,20
4311122;RS;2010-06-17;;;525372-C,98117-C;N;Lavrado;Controle Ambiental;;609906;pid_05d5f89c994ba7c1;10000,00
4312617;RS;2010-08-12;;98121-C;;N;Lavrado;Flora;;409901;pid_de4a1602b2f7bfa9;5000,00
4315107;RS;2010-12-10;;;98130-C;N;Lavrado;Flora;;409905;pid_3ab884f622e9d869;1800,00
4317509;RS;2010-12-13;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209905;pid_bca66aa2725a9cff;50000,00
2103174;MA;2010-02-05;;;;N;Lavrado;Flora;;422003;pid_8592a693b80c6e01;122500,00
2100055;MA;2010-02-05;;;;N;Lavrado;Flora;;422003;pid_8592a693b80c6e01;121250,00
1502939;PA;2010-02-05;;;;N;Lavrado;Flora;;422003;pid_b4f29c1079804903;110000,00
2104800;MA;2010-05-20;;416567-C;;N;Lavrado;Controle Ambiental;;609906;pid_be81f5d7bf41880c;2000,00
2104800;MA;2010-05-20;;416568-C;;N;Lavrado;Controle Ambiental;;609906;pid_f2079c0d6a081223;2000,00
2104800;MA;2010-05-20;;;416578-C;N;Lavrado;Flora;;409904;pid_f2079c0d6a081223;2895,30
2100956;MA;2010-05-25;;;;N;Lavrado;Controle Ambiental;;609906;pid_eb26eb8088fb1005;10000,00
2104800;MA;2010-05-27;;416569-C;;N;Lavrado;Controle Ambiental;;609906;pid_4345eda9bed14df2;2000,00
2101608;MA;2010-06-03;;;416570-C;N;Lavrado;Flora;;409912;pid_c5c6c454f8b0bb12;1000,00
2101608;MA;2010-06-21;;416571-C;416572-C;S;Cancelado;Controle Ambiental;;609906;pid_adab16995dc7e593;2000,00
2101608;MA;2010-07-08;;;;N;Lavrado;Controle Ambiental;;609906;pid_fe2f25da09e1debe;3000,00
2101608;MA;2010-07-08;;;416573-C;N;Lavrado;Flora;;409912;pid_fe2f25da09e1debe;1000,00
2112506;MA;2010-08-09;;416574-C;;S;Cancelado;Controle Ambiental;;609906;pid_d1536364fe0ec281;1500,00
2102325;MA;2010-08-18;;416575-C;;N;Lavrado;Controle Ambiental;;609906;pid_c745c3c49ea285a6;2000,00
2102325;MA;2010-08-18;;;416576-C;N;Lavrado;Flora;;409905;pid_c745c3c49ea285a6;1500,00
2102325;MA;2010-08-18;;416581-C;416580-C;N;Lavrado;Controle Ambiental;;609906;pid_c745c3c49ea285a6;5000,00
2102325;MA;2010-08-18;;;416577-C;N;Lavrado;Flora;;409905;pid_c745c3c49ea285a6;3451,80
2102325;MA;2010-09-25;;458203-C;416583-C;N;Lavrado;Controle Ambiental;;609906;pid_d3e959b873becb08;4000,00
2102325;MA;2010-09-25;;458202-C;;N;Lavrado;Controle Ambiental;Desmatamento;609906;pid_d3e959b873becb08;500,00
2101970;MA;2010-12-15;;;458204-C;N;Lavrado;Flora;;409912;pid_9f754feee30d5e61;1000,00
2103174;MA;2010-02-05;;;;N;Lavrado;;;;pid_8592a693b80c6e01;245000,00
2105302;MA;2010-01-22;;;;N;Lavrado;Flora;;422009;pid_1bda2b43bbf9d1c7;119310,00
2102903;MA;2010-01-22;;;;N;Lavrado;Flora;;422009;pid_5b8d7eed9848e3ea;50190,00
5107065;MT;2010-07-29;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209903;pid_3c210cccad800345;61000,00
5107065;MT;2010-07-29;;;;N;Lavrado;Flora;Queimada;409913;pid_3c210cccad800345;1000,00
2102325;MA;2010-01-22;;;;N;Lavrado;Flora;;409999;pid_f3f19c960e6a6a60;12600,00
2102036;MA;2010-01-22;;;;N;Lavrado;Flora;;422009;pid_eaa914e3ba1db597;8400,00
2105302;MA;2010-01-22;;;;N;Lavrado;Flora;;409999;pid_4391435bf1d237d4;90750,00
2105302;MA;2010-01-22;;;;N;Lavrado;Flora;;409999;pid_e8e011548ab5223c;77160,00
1709005;TO;2010-03-12;;183161-C;;N;Lavrado;;Desmatamento;;pid_f289e274d9e6aac5;17000,00
1703073;TO;2010-03-19;;;183162-C;N;Lavrado;Flora;Outros;409905;pid_82fb30f99df9d793;3000,00
1702554;TO;2010-03-30;;;183163-C;N;Lavrado;Flora;;409905;pid_3bb56198c969327e;2240,00
1718865;TO;2010-05-18;;183164-C;;N;Lavrado;;Desmatamento;;pid_65a54d8669890351;98000,00
1702109;TO;2010-02-05;;;71395-C;N;Lavrado;Fauna;Outros;509902;pid_729e1d4880e74aca;4000,00
1702109;TO;2010-02-08;;;;N;Lavrado;Flora;Outros;409905;pid_4c763876695b8511;6000,00
1702109;TO;2010-02-10;;;;N;Lavrado;Flora;Outros;409905;pid_b22d712bff98970d;99000,00
1715705;TO;2010-03-19;;71398-C;;N;Lavrado;Flora;Desmatamento;409907;pid_e3fb2d88684f1d16;6000,00
1702109;TO;2010-08-23;;;71399-C;N;Lavrado;Flora;Outros;409905;pid_5b390dfa8f586913;1200,00
4304671;RS;2010-07-15;;;;N;Lavrado;Pesca;;755001;pid_f5ecdc72d459b009;720,00
2100055;MA;2010-02-05;;;;N;Lavrado;Flora;;409905;pid_e0539d838cfd02ec;3600,00
1300201;AM;2010-05-21;;;419803-C,419804-C;N;Lavrado;Controle Ambiental;;609999;pid_54f04225677bac1f;3000,00
5106158;MT;2010-08-31;;;;N;Lavrado;Flora;Queimada;409913;pid_d002e212f0b731ca;30000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_95c41ceef4272c65;5000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_fdd69c8bd79f07ee;20000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_a9f0b025b5e9e7ec;2000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_dd51dc5b7ef75168;30000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_68bf696691767f5d;30000,00
5106158;MT;2010-09-01;;;;N;Lavrado;Flora;Queimada;409913;pid_e31e24ca2f578a4e;30000,00
5106158;MT;2010-09-02;;;;N;Lavrado;Flora;Queimada;409913;pid_cd6b65f9a9df3bfb;5000,00
5106158;MT;2010-09-02;;;;N;Lavrado;Flora;Queimada;409913;pid_f0eed38fc1bd352f;15000,00
5106158;MT;2010-09-02;;;;N;Lavrado;Flora;Queimada;409913;pid_e08e821d72490904;10000,00
5106158;MT;2010-09-02;;;;N;Lavrado;Flora;Queimada;409913;pid_065ac38038db6031;10000,00
5106158;MT;2010-09-03;;;;N;Lavrado;Flora;Queimada;409913;pid_9484f42c5e3afd74;400000,00
5103379;MT;2010-09-07;;;;N;Lavrado;Flora;Queimada;409913;pid_acefc292b25da2ad;30000,00
5103254;MT;2010-09-07;;;;N;Lavrado;Flora;Queimada;409913;pid_bbd9fd6106542774;13000,00
5103254;MT;2010-09-07;;;;N;Lavrado;Flora;Queimada;409913;pid_18b1151212106f91;6000,00
5103254;MT;2010-09-08;;;;N;Lavrado;Flora;Queimada;409913;pid_205a03cad8f9bf4f;5000,00
5103254;MT;2010-09-08;;;;N;Lavrado;Flora;;409913;pid_599bb093339e0350;20000,00
5103254;MT;2010-09-09;;;;N;Lavrado;Flora;Queimada;409913;pid_e22792020ab47980;11000,00
2604106;PE;2010-11-10;;;;N;Lavrado;;;;pid_af221ed07e704b05;120,00
2105427;MA;2010-01-21;;299589-C;;N;Lavrado;Flora;Desmatamento;452001;pid_b8ce8cea0fd0acff;157500,00
2111805;MA;2010-04-09;;;;N;Lavrado;Flora;;409905;pid_0baf8246adc5d1e7;1391935,80
2111805;MA;2010-04-09;;;299591-C;N;Lavrado;Flora;Outros;409905;pid_0baf8246adc5d1e7;171685,50
2102325;MA;2010-08-17;;299592-C;;N;Lavrado;Controle Ambiental;Outros;609906;pid_bfb3500c07034107;1000,00
2107902;MA;2010-10-25;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209905;pid_3a99d6de8f6b94ea;50000,00
2100600;MA;2010-10-27;;;;N;Lavrado;Cadastro Técnico Federal;Outros;209905;pid_dc9cbdbb0528f6f5;50000,00
2100600;MA;2010-10-27;;299594-C;;N;Lavrado;Flora;Outros;409904;pid_dc9cbdbb0528f6f5;474109,20
2111763;MA;2010-12-02;;;299595-C;N;Lavrado;Flora;Outros;409905;pid_046d253129cc3d8f;6642,30
2107902;MA;2010-12-13;;;;N;Lavrado;Flora;Outros;409904;pid_3a99d6de8f6b94ea;292500,00
4308607;RS;2010-05-11;;;;N;Lavrado;Fauna;;509902;pid_21918c47e33df31f;1500,00
4305108;RS;2010-05-21;;;;N;Lavrado;Fauna;;509902;pid_171fcae8025baea8;5000,00
4305108;RS;2010-05-21;;;;N;Lavrado;Fauna;;509902;pid_0721525c9ee7e0c5;5500,00
4305108;RS;2010-05-20;;;;N;Lavrado;Fauna;;509902;pid_f508a0a8d77f1250;5000,00
4305108;RS;2010-05-21;;;;N;Lavrado;Fauna;;509902;pid_d4bdd601c5a6ae79;5000,00
4316808;RS;2010-06-04;;;;N;Lavrado;Fauna;;509902;pid_6d989337df731fdc;500,00
4321501;RS;2010-06-04;;;;N;Lavrado;Fauna;;509902;pid_4165c135f9362e9f;2000,00
3509205;SP;2010-08-25;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;;850004;pid_ad41f5ba7fc5a448;250000,00
3509205;SP;2010-09-01;;;;N;Lavrado;Org. Gen. Modific. e Biopirataria;;850002;pid_ad41f5ba7fc5a448;112500,00
